LeMond Revolution,FW 0.31,HW 1.0,STN,220509,8:25,,,
0:50:40,34.9,28.4,150,134,97,512,14,0
0:50:41,34.9,28.4,150,134,97,512,14,0
0:50:42,34.6,28.5,150,134,96,513,14,0
0:50:43,34.6,28.5,150,134,96,513,14,0
0:50:44,34.6,28.5,150,134,96,513,14,0
0:50:45,34.6,28.5,150,132,96,513,14,0
0:50:46,34.6,28.5,150,132,96,513,14,0
0:50:47,34.6,28.5,150,132,96,513,14,0
0:50:48,34.6,28.5,150,132,96,514,14,0
0:50:49,34.6,28.5,150,132,96,514,14,0
0:50:50,34.6,28.5,150,130,96,514,14,0
0:50:51,34.6,28.5,150,130,96,514,14,0
0:50:52,34.6,28.5,150,130,96,514,14,0
0:50:53,34.6,28.6,150,130,96,514,14,0
0:50:54,34.6,28.6,150,128,96,515,14,0
0:50:55,34.6,28.6,150,128,96,515,14,0
0:50:56,34.6,28.6,150,160,96,515,14,0
0:50:57,34.6,28.6,150,160,96,515,14,0
0:50:58,34.6,28.6,150,160,96,515,14,0
0:50:59,34.6,28.6,150,160,96,516,14,0
0:51:00,34.6,28.6,150,160,96,516,14,0
0:51:01,34.6,28.6,150,158,96,516,14,0
0:51:02,34.6,28.6,150,158,96,516,14,0
0:51:03,34.6,28.7,150,158,96,516,14,0
0:51:04,34.9,28.7,150,156,97,516,14,0
0:51:05,34.9,28.7,150,156,97,517,14,0
0:51:06,34.9,28.7,150,156,97,517,14,0
0:51:07,34.9,28.7,150,154,97,517,14,0
0:51:08,34.9,28.7,150,154,97,517,14,0
0:51:09,34.9,28.7,150,154,97,517,14,0
0:51:10,35.3,28.7,150,152,98,517,14,0
0:51:11,35.3,28.7,150,152,98,518,14,0
0:51:12,35.3,28.7,150,152,98,518,14,0
0:51:13,35.3,28.8,150,152,98,518,14,0
0:51:14,35.3,28.8,150,152,98,518,14,0
0:51:15,34.9,28.8,150,150,97,518,14,0
0:51:16,34.9,28.8,150,150,97,518,14,0
0:51:17,34.9,28.8,150,150,97,519,14,0
0:51:18,34.9,28.8,150,150,97,519,14,0
0:51:19,34.9,28.8,150,148,97,519,14,0
0:51:20,34.6,28.8,150,148,96,519,14,0
0:51:21,34.6,28.8,150,148,96,519,14,0
0:51:22,34.6,28.8,150,148,96,520,14,0
0:51:23,34.6,28.8,150,148,96,520,14,0
0:51:24,34.6,28.9,150,146,96,520,14,0
0:51:25,34.2,28.9,150,146,95,520,15,0
0:51:26,33.8,28.9,150,146,94,520,15,0
0:51:27,33.8,28.9,150,144,94,520,15,0
0:51:28,33.8,28.9,150,144,94,521,15,0
0:51:29,33.8,28.9,150,144,94,521,15,0
0:51:30,33.8,28.9,150,142,94,521,15,0
0:51:31,33.8,28.9,150,142,94,521,15,0
0:51:32,34.2,28.9,150,142,95,521,15,0
0:51:33,34.2,28.9,150,142,95,521,15,0
0:51:34,34.2,29,150,140,95,522,15,0
0:51:35,34.2,29,150,140,95,522,15,0
0:51:36,34.2,29,150,140,95,522,15,0
0:51:37,34.2,29,150,140,95,522,15,0
0:51:38,34.2,29,150,140,95,522,15,0
0:51:39,34.2,29,150,140,95,522,15,0
0:51:40,34.2,29,150,138,95,523,15,0
0:51:41,33.8,29,150,138,94,523,15,0
0:51:42,33.8,29,150,138,94,523,15,0
0:51:43,33.8,29,150,138,94,523,15,0
0:51:44,33.8,29,150,136,94,523,15,0
0:51:45,34.2,29.1,150,136,95,524,15,0
0:51:46,34.6,29.1,150,151,96,524,14,0
0:51:47,34.2,29.1,150,151,95,524,15,0
0:51:48,34.2,29.1,150,151,95,524,15,0
0:51:49,34.2,29.1,150,151,95,524,15,0
0:51:50,34.2,29.1,150,151,95,524,15,0
0:51:51,34.2,29.1,150,149,95,525,15,0
0:51:52,34.2,29.1,150,149,95,525,15,0
0:51:53,34.2,29.1,150,149,95,525,15,0
0:51:54,34.2,29.1,150,147,95,525,15,0
0:51:55,34.2,29.2,150,147,95,525,15,0
0:51:56,34.6,29.2,150,147,96,525,14,0
0:51:57,34.6,29.2,150,147,96,526,14,0
0:51:58,34.2,29.2,150,147,95,526,15,0
0:51:59,34.2,29.2,150,152,95,526,15,0
0:52:00,34.2,29.2,150,152,95,526,15,0
0:52:01,34.2,29.2,150,152,95,526,15,0
0:52:02,34.2,29.2,150,150,95,526,15,0
0:52:03,34.2,29.2,150,144,95,527,15,0
0:52:04,34.2,29.2,150,144,95,527,15,0
0:52:05,34.2,29.2,150,155,95,527,15,0
0:52:06,34.2,29.3,150,155,95,527,15,0
0:52:07,34.2,29.3,150,155,95,527,15,0
0:52:08,34.2,29.3,150,155,95,528,15,0
0:52:09,34.2,29.3,150,155,95,528,15,0
0:52:10,34.6,29.3,150,153,96,528,14,0
0:52:11,34.6,29.3,150,153,96,528,14,0
0:52:12,34.6,29.3,150,153,96,528,14,0
0:52:13,34.6,29.3,150,151,96,528,14,0
0:52:14,34.6,29.3,150,151,96,529,14,0
0:52:15,34.6,29.3,150,151,96,529,14,0
0:52:16,34.6,29.4,150,151,96,529,14,0
0:52:17,34.6,29.4,150,151,96,529,14,0
0:52:18,34.6,29.4,150,149,96,529,14,0
0:52:19,34.6,29.4,150,149,96,529,14,0
0:52:20,34.6,29.4,150,149,96,530,14,0
0:52:21,34.2,29.4,150,147,95,530,15,0
0:52:22,34.2,29.4,150,147,95,530,15,0
0:52:23,34.2,29.4,150,147,95,530,15,0
0:52:24,34.2,29.4,150,145,95,530,15,0
0:52:25,34.6,29.4,150,145,96,530,14,0
0:52:26,34.6,29.4,150,145,96,531,14,0
0:52:27,34.6,29.5,150,145,96,531,14,0
0:52:28,34.6,29.5,150,145,96,531,14,0
0:52:29,34.6,29.5,150,145,96,531,14,0
0:52:30,34.6,29.5,150,143,96,531,14,0
0:52:31,34.6,29.5,150,143,96,532,14,0
0:52:32,34.6,29.5,150,143,96,532,14,0
0:52:33,34.6,29.5,150,143,96,532,14,0
0:52:34,34.6,29.5,150,143,96,532,14,0
0:52:35,34.6,29.5,150,143,96,532,14,0
0:52:36,34.6,29.5,150,141,96,532,14,0
0:52:37,34.9,29.6,150,141,97,533,14,0
0:52:38,34.9,29.6,150,141,97,533,14,0
0:52:39,34.9,29.6,150,141,97,533,14,0
0:52:40,34.9,29.6,150,139,97,533,14,0
0:52:41,34.9,29.6,150,139,97,533,14,0
0:52:42,34.6,29.6,150,139,96,533,14,0
0:52:43,34.6,29.6,150,139,96,534,14,0
0:52:44,34.6,29.6,150,137,96,534,14,0
0:52:45,34.6,29.6,150,137,96,534,14,0
0:52:46,34.6,29.6,150,137,96,534,14,0
0:52:47,34.6,29.6,150,137,96,534,14,0
0:52:48,34.6,29.7,150,135,96,535,14,0
0:52:49,34.6,29.7,150,135,96,535,14,0
0:52:50,34.6,29.7,150,135,96,535,14,0
0:52:51,34.6,29.7,150,135,96,535,14,0
0:52:52,34.6,29.7,150,133,96,535,14,0
0:52:53,34.6,29.7,150,133,96,535,14,0
0:52:54,34.9,29.7,150,131,97,536,14,0
0:52:55,34.9,29.7,150,131,97,536,14,0
0:52:56,34.9,29.7,150,131,97,536,14,0
0:52:57,34.9,29.7,150,129,97,536,14,0
0:52:58,34.9,29.8,150,129,97,536,14,0
0:52:59,34.9,29.8,150,129,97,536,14,0
0:53:00,34.9,29.8,150,129,97,537,14,0
0:53:01,34.6,29.8,150,134,96,537,14,0
0:53:02,34.6,29.8,150,134,96,537,14,0
0:53:03,34.6,29.8,150,134,96,537,14,0
0:53:04,34.6,29.8,150,134,96,537,14,0
0:53:05,35.3,29.8,150,134,98,537,14,0
0:53:06,35.6,29.8,150,138,99,538,14,0
0:53:07,35.6,29.8,150,138,99,538,14,0
0:53:08,34.6,29.9,150,138,96,538,14,0
0:53:09,34.6,29.9,150,138,96,538,14,0
0:53:10,34.6,29.9,150,138,96,538,14,0
0:53:11,34.6,29.9,150,136,96,539,14,0
0:53:12,34.9,29.9,150,136,97,539,14,0
0:53:13,34.9,29.9,150,136,97,539,14,0
0:53:14,35.3,29.9,150,136,98,539,14,0
0:53:15,34.6,29.9,150,136,96,539,14,0
0:53:16,34.6,29.9,150,136,96,539,14,0
0:53:17,34.6,29.9,150,141,96,540,14,0
0:53:18,34.6,29.9,150,141,96,540,14,0
0:53:19,34.6,30,150,141,96,540,14,0
0:53:20,34.6,30,150,141,96,540,14,0
0:53:21,34.6,30,150,139,96,540,14,0
0:53:22,34.6,30,150,139,96,540,14,0
0:53:23,34.2,30,150,139,95,541,15,0
0:53:24,34.2,30,150,137,95,541,15,0
0:53:25,34.2,30,150,137,95,541,15,0
0:53:26,34.2,30,150,137,95,541,15,0
0:53:27,34.6,30,150,135,96,541,14,0
0:53:28,34.6,30,150,135,96,541,14,0
0:53:29,34.6,30.1,150,135,96,542,14,0
0:53:30,34.6,30.1,150,135,96,542,14,0
0:53:31,34.6,30.1,150,135,96,542,14,0
0:53:32,34.6,30.1,150,133,96,542,14,0
0:53:33,34.6,30.1,150,133,96,542,14,0
0:53:34,34.6,30.1,150,133,96,543,14,0
0:53:35,34.6,30.1,150,133,96,543,14,0
0:53:36,34.6,30.1,150,131,96,543,14,0
0:53:37,34.6,30.1,150,131,96,543,14,0
0:53:38,34.6,30.1,150,131,96,543,14,0
0:53:39,34.6,30.1,150,142,96,543,14,0
0:53:40,34.6,30.2,150,142,96,544,14,0
0:53:41,34.6,30.2,150,142,96,544,14,0
0:53:42,34.9,30.2,150,140,97,544,14,0
0:53:43,34.9,30.2,150,140,97,544,14,0
0:53:44,34.9,30.2,150,140,97,544,14,0
0:53:45,34.9,30.2,150,140,97,544,14,0
0:53:46,34.9,30.2,150,140,97,544,14,0
0:53:47,34.9,30.2,150,138,97,545,14,0
0:53:48,34.9,30.2,150,138,97,545,14,0
0:53:49,34.9,30.2,150,138,97,545,14,0
0:53:50,34.9,30.2,150,136,97,545,14,0
0:53:51,34.9,30.3,150,136,97,545,14,0
0:53:52,35.3,30.3,150,136,98,545,14,0
0:53:53,35.3,30.3,150,136,98,546,14,0
0:53:54,35.3,30.3,150,136,98,546,14,0
0:53:55,35.3,30.3,150,134,98,546,14,0
0:53:56,35.3,30.3,150,134,98,546,14,0
0:53:57,35.3,30.3,150,134,98,546,14,0
0:53:58,34.9,30.3,150,134,97,547,14,0
0:53:59,34.9,30.3,150,132,97,547,14,0
0:54:00,34.9,30.3,150,132,97,547,14,0
0:54:01,34.9,30.4,150,132,97,547,14,0
0:54:02,34.9,30.4,150,130,97,547,14,0
0:54:03,34.9,30.4,150,130,97,547,14,0
0:54:04,34.9,30.4,150,128,97,548,14,0
0:54:05,34.9,30.4,150,128,97,548,14,0
0:54:06,34.9,30.4,150,128,97,548,14,0
0:54:07,37.1,30.4,150,126,103,548,13,0
0:54:08,39.6,30.4,150,126,110,548,13,0
0:54:09,40,30.4,150,126,111,548,12,0
0:54:10,39.2,30.4,150,124,109,549,13,0
0:54:11,37.8,30.5,150,124,105,549,13,0
0:54:12,37.4,30.5,150,124,104,549,13,0
0:54:13,36.7,30.5,150,122,102,549,14,0
0:54:14,36.7,30.5,150,122,102,549,14,0
0:54:15,36.4,30.5,150,120,101,549,14,0
0:54:16,36,30.5,150,120,100,550,14,0
0:54:17,35.6,30.5,150,120,99,550,14,0
0:54:18,35.3,30.5,150,120,98,550,14,0
0:54:19,35.3,30.5,150,138,98,550,14,0
0:54:20,34.9,30.5,150,138,97,550,14,0
0:54:21,34.9,30.6,150,138,97,551,14,0
0:54:22,34.9,30.6,150,138,97,551,14,0
0:54:23,34.9,30.6,150,136,97,551,14,0
0:54:24,34.6,30.6,150,136,96,551,14,0
0:54:25,34.6,30.6,150,136,96,551,14,0
0:54:26,34.6,30.6,150,134,96,551,14,0
0:54:27,34.6,30.6,150,134,96,552,14,0
0:54:28,34.6,30.6,150,134,96,552,14,0
0:54:29,34.6,30.6,150,134,96,552,14,0
0:54:30,34.6,30.6,150,134,96,552,14,0
0:54:31,34.2,30.7,150,132,95,552,15,0
0:54:32,34.2,30.7,150,132,95,552,15,0
0:54:33,34.2,30.7,150,132,95,553,15,0
0:54:34,34.2,30.7,150,132,95,553,15,0
0:54:35,34.2,30.7,150,132,95,553,15,0
0:54:36,34.2,30.7,150,130,95,553,15,0
0:54:37,34.2,30.7,150,130,95,553,15,0
0:54:38,34.2,30.7,150,130,95,553,15,0
0:54:39,34.6,30.7,150,130,96,554,14,0
0:54:40,34.6,30.7,150,130,96,554,14,0
0:54:41,34.6,30.7,150,135,96,554,14,0
0:54:42,34.6,30.8,150,135,96,554,14,0
0:54:43,34.6,30.8,150,135,96,554,14,0
0:54:44,34.6,30.8,150,135,96,555,14,0
0:54:45,34.6,30.8,150,135,96,555,14,0
0:54:46,34.6,30.8,150,135,96,555,14,0
0:54:47,34.6,30.8,150,135,96,555,14,0
0:54:48,34.6,30.8,150,150,96,555,14,0
0:54:49,34.6,30.8,150,150,96,555,14,0
0:54:50,34.6,30.8,150,150,96,556,14,0
0:54:51,34.6,30.8,150,158,96,556,14,0
0:54:52,34.6,30.9,150,158,96,556,14,0
0:54:53,34.9,30.9,150,158,97,556,14,0
0:54:54,34.9,30.9,150,158,97,556,14,0
0:54:55,35.6,30.9,150,158,99,556,14,0
0:54:56,35.6,30.9,150,156,99,557,14,0
0:54:57,35.3,30.9,150,156,98,557,14,0
0:54:58,35.3,30.9,150,156,98,557,14,0
0:54:59,35.3,30.9,150,154,98,557,14,0
0:55:00,35.6,30.9,150,154,99,557,14,0
0:55:01,35.3,30.9,150,154,98,558,14,0
0:55:02,34.9,31,150,154,97,558,14,0
0:55:03,34.6,31,150,152,96,558,14,0
0:55:04,34.2,31,150,152,95,558,15,0
0:55:05,34.2,31,150,152,95,558,15,0
0:55:06,34.2,31,150,152,95,558,15,0
0:55:07,34.6,31,150,150,96,559,14,0
0:55:08,34.6,31,150,150,96,559,14,0
0:55:09,34.6,31,150,150,96,559,14,0
0:55:10,34.6,31,150,150,96,559,14,0
0:55:11,34.6,31,150,150,96,559,14,0
0:55:12,34.9,31,150,155,97,559,14,0
0:55:13,34.9,31.1,150,155,97,560,14,0
0:55:14,34.9,31.1,150,160,97,560,14,0
0:55:15,34.9,31.1,150,160,97,560,14,0
0:55:16,34.9,31.1,150,160,97,560,14,0
0:55:17,34.9,31.1,150,160,97,560,14,0
0:55:18,34.9,31.1,150,160,97,560,14,0
0:55:19,34.9,31.1,150,165,97,561,14,0
0:55:20,35.3,31.1,150,165,98,561,14,0
0:55:21,35.3,31.1,150,165,98,561,14,0
0:55:22,35.3,31.1,150,165,98,561,14,0
0:55:23,35.3,31.2,150,165,98,561,14,0
0:55:24,35.3,31.2,150,165,98,562,14,0
0:55:25,35.3,31.2,150,163,98,562,14,0
0:55:26,35.3,31.2,150,163,98,562,14,0
0:55:27,35.3,31.2,150,163,98,562,14,0
0:55:28,35.3,31.2,150,161,98,562,14,0
0:55:29,34.9,31.2,150,161,97,562,14,0
0:55:30,34.9,31.2,150,161,97,563,14,0
0:55:31,34.9,31.2,150,161,97,563,14,0
0:55:32,34.9,31.2,150,159,97,563,14,0
0:55:33,34.9,31.3,150,159,97,563,14,0
0:55:34,34.6,31.3,150,159,96,563,14,0
0:55:35,34.6,31.3,150,159,96,563,14,0
0:55:36,34.6,31.3,150,157,96,564,14,0
0:55:37,34.6,31.3,150,157,96,564,14,0
0:55:38,34.6,31.3,150,157,96,564,14,0
0:55:39,34.6,31.3,150,157,96,564,14,0
0:55:40,34.6,31.3,150,155,96,564,14,0
0:55:41,34.6,31.3,150,155,96,564,14,0
0:55:42,34.6,31.3,150,155,96,565,14,0
0:55:43,34.6,31.3,150,155,96,565,14,0
0:55:44,34.6,31.4,150,155,96,565,14,0
0:55:45,34.6,31.4,150,153,96,565,14,0
0:55:46,34.2,31.4,150,159,95,565,15,0
0:55:47,34.2,31.4,150,159,95,566,15,0
0:55:48,34.2,31.4,150,159,95,566,15,0
0:55:49,34.2,31.4,150,157,95,566,15,0
0:55:50,34.2,31.4,150,157,95,566,15,0
0:55:51,34.6,31.4,150,157,96,566,14,0
0:55:52,34.6,31.4,150,157,96,566,14,0
0:55:53,34.2,31.4,150,155,95,567,15,0
0:55:54,34.2,31.5,150,155,95,567,15,0
0:55:55,34.2,31.5,150,155,95,567,15,0
0:55:56,34.2,31.5,150,155,95,567,15,0
0:55:57,34.2,31.5,150,152,95,567,15,0
0:55:58,34.2,31.5,150,152,95,567,15,0
0:55:59,35.3,31.5,150,152,98,568,14,0
0:56:00,37.8,31.5,150,150,105,568,13,0
0:56:01,38.5,31.5,150,150,107,568,13,0
0:56:02,38.9,31.5,150,150,108,568,13,0
0:56:03,38.9,31.5,150,148,108,568,13,0
0:56:04,39.2,31.6,150,148,109,568,13,0
0:56:05,39.2,31.6,150,148,109,569,13,0
0:56:06,37.8,31.6,150,148,105,569,13,0
0:56:07,37.1,31.6,150,146,103,569,13,0
0:56:08,36,31.6,150,146,100,569,14,0
0:56:09,34.9,31.6,150,146,97,569,14,0
0:56:10,34.2,31.6,150,146,95,570,15,0
0:56:11,34.2,31.6,150,146,95,570,15,0
0:56:12,34.2,31.6,150,144,95,570,15,0
0:56:13,34.9,31.6,150,144,97,570,14,0
0:56:14,34.9,31.7,150,144,97,570,14,0
0:56:15,34.9,31.7,150,144,97,570,14,0
0:56:16,34.9,31.7,150,142,97,571,14,0
0:56:17,34.9,31.7,150,142,97,571,14,0
0:56:18,34.9,31.7,150,142,97,571,14,0
0:56:19,34.9,31.7,150,142,97,571,14,0
0:56:20,34.9,31.7,150,142,97,571,14,0
0:56:21,34.9,31.7,150,142,97,571,14,0
0:56:22,34.9,31.7,150,142,97,572,14,0
0:56:23,34.9,31.7,150,142,97,572,14,0
0:56:24,34.9,31.7,150,137,97,572,14,0
0:56:25,34.9,31.8,150,133,97,572,14,0
0:56:26,34.9,31.8,150,133,97,572,14,0
0:56:27,34.6,31.8,150,133,96,572,14,0
0:56:28,34.6,31.8,150,133,96,573,14,0
0:56:29,34.6,31.8,150,133,96,573,14,0
0:56:30,34.6,31.8,150,133,96,573,14,0
0:56:31,34.6,31.8,150,133,96,573,14,0
0:56:32,34.2,31.8,150,133,95,573,15,0
0:56:33,34.2,31.8,150,133,95,574,15,0
0:56:34,34.2,31.8,150,133,95,574,15,0
0:56:35,34.2,31.9,150,133,95,574,15,0
0:56:36,34.2,31.9,150,133,95,574,15,0
0:56:37,34.2,31.9,150,133,95,574,15,0
0:56:38,34.2,31.9,150,133,95,574,15,0
0:56:39,34.2,31.9,150,133,95,575,15,0
0:56:40,34.2,31.9,150,133,95,575,15,0
0:56:41,34.2,31.9,150,131,95,575,15,0
0:56:42,34.2,31.9,150,131,95,575,15,0
0:56:43,34.2,31.9,150,132,95,575,15,0
0:56:44,34.6,31.9,150,131,96,575,14,0
0:56:45,34.9,32,150,130,97,576,14,0
0:56:46,34.9,32,150,130,97,576,14,0
0:56:47,34.9,32,150,130,97,576,14,0
0:56:48,34.9,32,150,130,97,576,14,0
0:56:49,34.9,32,150,130,97,576,14,0
0:56:50,34.9,32,150,130,97,576,14,0
0:56:51,34.9,32,150,130,97,577,14,0
0:56:52,34.9,32,150,131,97,577,14,0
0:56:53,34.9,32,150,131,97,577,14,0
0:56:54,34.9,32,150,131,97,577,14,0
0:56:55,34.9,32,150,131,97,577,14,0
0:56:56,34.9,32.1,150,131,97,578,14,0
0:56:57,34.6,32.1,150,131,96,578,14,0
0:56:58,34.2,32.1,150,131,95,578,15,0
0:56:59,34.2,32.1,150,132,95,578,15,0
0:57:00,34.2,32.1,150,131,95,578,15,0
0:57:01,34.6,32.1,150,131,96,578,14,0
0:57:02,34.6,32.1,150,130,96,579,14,0
0:57:03,34.6,32.1,150,131,96,579,14,0
0:57:04,34.6,32.1,150,131,96,579,14,0
0:57:05,34.6,32.1,150,130,96,579,14,0
0:57:06,34.6,32.2,150,130,96,579,14,0
0:57:07,34.6,32.2,150,130,96,579,14,0
0:57:08,34.6,32.2,150,130,96,580,14,0
0:57:09,34.6,32.2,150,130,96,580,14,0
0:57:10,34.6,32.2,150,130,96,580,14,0
0:57:11,34.6,32.2,150,130,96,580,14,0
0:57:12,34.9,32.2,150,130,97,580,14,0
0:57:13,34.9,32.2,150,130,97,580,14,0
0:57:14,35.3,32.2,150,130,98,581,14,0
0:57:15,35.3,32.2,150,130,98,581,14,0
0:57:16,35.3,32.2,150,130,98,581,14,0
0:57:17,35.3,32.3,150,130,98,581,14,0
0:57:18,34.9,32.3,150,130,97,581,14,0
0:57:19,34.9,32.3,150,130,97,582,14,0
0:57:20,34.6,32.3,150,130,96,582,14,0
0:57:21,34.6,32.3,150,130,96,582,14,0
0:57:22,34.6,32.3,150,130,96,582,14,0
0:57:23,34.6,32.3,150,130,96,582,14,0
0:57:24,34.6,32.3,150,130,96,582,14,0
0:57:25,35.3,32.3,150,130,98,583,14,0
0:57:26,34.9,32.3,150,130,97,583,14,0
0:57:27,34.9,32.4,150,130,97,583,14,0
0:57:28,34.6,32.4,150,130,96,583,14,0
0:57:29,34.6,32.4,150,130,96,583,14,0
0:57:30,34.6,32.4,150,130,96,583,14,0
0:57:31,34.6,32.4,150,130,96,584,14,0
0:57:32,34.6,32.4,150,130,96,584,14,0
0:57:33,34.6,32.4,150,127,96,584,14,0
0:57:34,34.6,32.4,150,128,96,584,14,0
0:57:35,34.6,32.4,150,128,96,584,14,0
0:57:36,34.2,32.4,150,130,95,585,15,0
0:57:37,34.9,32.5,150,130,97,585,14,0
0:57:38,34.9,32.5,150,130,97,585,14,0
0:57:39,34.9,32.5,150,130,97,585,14,0
0:57:40,34.9,32.5,150,128,97,585,14,0
0:57:41,34.6,32.5,150,128,96,585,14,0
0:57:42,34.6,32.5,150,128,96,586,14,0
0:57:43,34.6,32.5,150,128,96,586,14,0
0:57:44,34.2,32.5,150,128,95,586,15,0
0:57:45,34.2,32.5,150,129,95,586,15,0
0:57:46,34.2,32.5,150,129,95,586,15,0
0:57:47,34.2,32.5,150,129,95,586,15,0
0:57:48,34.2,32.6,150,131,95,587,15,0
0:57:49,34.2,32.6,150,131,95,587,15,0
0:57:50,34.6,32.6,150,131,96,587,14,0
0:57:51,34.6,32.6,150,131,96,587,14,0
0:57:52,34.6,32.6,150,129,96,587,14,0
0:57:53,34.6,32.6,150,129,96,587,14,0
0:57:54,34.6,32.6,150,129,96,588,14,0
0:57:55,34.6,32.6,150,128,96,588,14,0
0:57:56,34.6,32.6,150,128,96,588,14,0
0:57:57,34.6,32.6,150,129,96,588,14,0
0:57:58,34.6,32.7,150,129,96,588,14,0
0:57:59,34.6,32.7,150,129,96,589,14,0
0:58:00,34.6,32.7,150,129,96,589,14,0
0:58:01,34.6,32.7,150,129,96,589,14,0
0:58:02,34.6,32.7,150,129,96,589,14,0
0:58:03,34.6,32.7,150,129,96,589,14,0
0:58:04,34.6,32.7,150,129,96,589,14,0
0:58:05,34.6,32.7,150,129,96,590,14,0
0:58:06,34.6,32.7,150,129,96,590,14,0
0:58:07,34.6,32.7,150,129,96,590,14,0
0:58:08,34.6,32.7,150,129,96,590,14,0
0:58:09,34.2,32.8,150,129,95,590,15,0
0:58:10,34.2,32.8,150,129,95,590,15,0
0:58:11,34.2,32.8,150,129,95,591,15,0
0:58:12,34.2,32.8,150,129,95,591,15,0
0:58:13,34.2,32.8,150,129,95,591,15,0
0:58:14,34.2,32.8,150,129,95,591,15,0
0:58:15,34.2,32.8,150,129,95,591,15,0
0:58:16,34.2,32.8,150,129,95,591,15,0
0:58:17,34.2,32.8,150,128,95,592,15,0
0:58:18,34.2,32.8,150,128,95,592,15,0
0:58:19,34.2,32.9,150,128,95,592,15,0
0:58:20,34.2,32.9,150,128,95,592,15,0
0:58:21,34.2,32.9,150,128,95,592,15,0
0:58:22,34.2,32.9,150,126,95,593,15,0
0:58:23,34.2,32.9,150,126,95,593,15,0
0:58:24,34.2,32.9,150,126,95,593,15,0
0:58:25,34.2,32.9,150,126,95,593,15,0
0:58:26,34.2,32.9,150,126,95,593,15,0
0:58:27,34.2,32.9,150,126,95,593,15,0
0:58:28,34.6,32.9,150,126,96,594,14,0
0:58:29,34.6,32.9,150,126,96,594,14,0
0:58:30,34.6,33,150,126,96,594,14,0
0:58:31,34.6,33,150,126,96,594,14,0
0:58:32,34.9,33,150,126,97,594,14,0
0:58:33,34.9,33,150,128,97,594,14,0
0:58:34,34.9,33,150,129,97,595,14,0
0:58:35,34.9,33,150,129,97,595,14,0
0:58:36,34.9,33,150,129,97,595,14,0
0:58:37,34.9,33,150,129,97,595,14,0
0:58:38,34.9,33,150,129,97,595,14,0
0:58:39,34.9,33,150,129,97,595,14,0
0:58:40,34.9,33.1,150,129,97,596,14,0
0:58:41,34.9,33.1,150,129,97,596,14,0
0:58:42,34.9,33.1,150,129,97,596,14,0
0:58:43,34.9,33.1,150,129,97,596,14,0
0:58:44,34.9,33.1,150,129,97,596,14,0
0:58:45,34.9,33.1,150,129,97,597,14,0
0:58:46,34.9,33.1,150,129,97,597,14,0
0:58:47,34.6,33.1,150,129,96,597,14,0
0:58:48,34.6,33.1,150,129,96,597,14,0
0:58:49,34.6,33.1,150,129,96,597,14,0
0:58:50,34.6,33.2,150,129,96,597,14,0
0:58:51,34.6,33.2,150,128,96,598,14,0
0:58:52,34.9,33.2,150,128,97,598,14,0
0:58:53,34.9,33.2,150,128,97,598,14,0
0:58:54,34.9,33.2,150,128,97,598,14,0
0:58:55,34.9,33.2,150,129,97,598,14,0
0:58:56,34.9,33.2,150,128,97,598,14,0
0:58:57,34.9,33.2,150,128,97,599,14,0
0:58:58,34.6,33.2,150,128,96,599,14,0
0:58:59,34.6,33.2,150,128,96,599,14,0
0:59:00,34.6,33.2,150,127,96,599,14,0
0:59:01,34.2,33.3,150,127,95,599,15,0
0:59:02,34.6,33.3,150,127,96,599,14,0
0:59:03,34.6,33.3,150,127,96,600,14,0
0:59:04,34.6,33.3,150,128,96,600,14,0
0:59:05,34.9,33.3,150,128,97,600,14,0
0:59:06,34.9,33.3,150,128,97,600,14,0
0:59:07,34.9,33.3,150,128,97,600,14,0
0:59:08,34.9,33.3,150,128,97,601,14,0
0:59:09,34.9,33.3,150,128,97,601,14,0
0:59:10,34.9,33.3,150,126,97,601,14,0
0:59:11,34.9,33.4,150,128,97,601,14,0
0:59:12,34.9,33.4,150,128,97,601,14,0
0:59:13,34.9,33.4,150,128,97,601,14,0
0:59:14,34.9,33.4,150,128,97,602,14,0
0:59:15,34.9,33.4,150,128,97,602,14,0
0:59:16,34.9,33.4,150,126,97,602,14,0
0:59:17,35.3,33.4,150,126,98,602,14,0
0:59:18,35.3,33.4,150,126,98,602,14,0
0:59:19,35.3,33.4,150,124,98,602,14,0
0:59:20,34.9,33.4,150,124,97,603,14,0
0:59:21,34.9,33.5,150,124,97,603,14,0
0:59:22,34.9,33.5,150,127,97,603,14,0
0:59:23,34.9,33.5,150,128,97,603,14,0
0:59:24,34.6,33.5,150,128,96,603,14,0
0:59:25,34.6,33.5,150,128,96,603,14,0
0:59:26,34.6,33.5,150,129,96,604,14,0
0:59:27,34.6,33.5,150,129,96,604,14,0
0:59:28,34.6,33.5,150,129,96,604,14,0
0:59:29,34.9,33.5,150,129,97,604,14,0
0:59:30,34.9,33.5,150,129,97,604,14,0
0:59:31,35.3,33.5,150,129,98,605,14,0
0:59:32,35.3,33.6,150,129,98,605,14,0
0:59:33,35.3,33.6,150,129,98,605,14,0
0:59:34,35.3,33.6,150,129,98,605,14,0
0:59:35,34.9,33.6,150,129,97,605,14,0
0:59:36,34.9,33.6,150,129,97,605,14,0
0:59:37,35.3,33.6,150,127,98,606,14,0
0:59:38,35.3,33.6,150,127,98,606,14,0
0:59:39,35.3,33.6,150,127,98,606,14,0
0:59:40,35.3,33.6,150,127,98,606,14,0
